FOLDERYEAR,LicenceRSN,LicenceNumber,LicenceRevisionNumber,BusinessName,BusinessTradeName,Status,IssuedDate,ExpiredDate,BusinessType,BusinessSubType,Unit,UnitType,House,Street,City,Province,Country,PostalCode,LocalArea,NumberofEmployees,FeePaid,ExtractDate,Geom,geo_point_2d
24,4511462,24-130492,10,(Stephanie Hsu),Re: Hub Massage Therapy Studio,Inactive,2024-05-04T08:42:57-07:00,2024-12-31,Health Care Professionals and Services,,702,Unit,550,W BROADWAY,Vancouver,BC,CA,V5Z 0E9,Fairview,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.116555459207, 49.2629292228399], ""type"": ""Point""}","49.2629292228399, -123.116555459207"
24,4511463,24-130493,11,(McKinley Duncan),McKinley Duncan RMT,Issued,2024-01-15T15:29:20-08:00,2024-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,CA,,Downtown,1.0,,2026-08-01T02:34:25-07:00,,
24,4511468,24-130499,10,Robert John Marshall (Robert Marshall),Robert Marshall RMT,Issued,2023-11-29T10:52:11-08:00,2024-12-31,Health Care Professionals and Services,,400,Unit,601,W BROADWAY,Vancouver,BC,CA,V5Z 4C2,Fairview,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.118596122757, 49.2635657969344], ""type"": ""Point""}","49.2635657969344, -123.118596122757"
24,4511470,24-130501,10,(Ryan Thorne),Ryan Thorne RMT,Issued,2023-11-27T09:03:44-08:00,2024-12-31,Health Care Professionals and Services,,420,Unit,890,W PENDER ST,Vancouver,BC,CA,V6C 1J9,Downtown,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.116885337179, 49.2855962821242], ""type"": ""Point""}","49.2855962821242, -123.116885337179"
24,4511474,24-130505,10,Kyle Tarry & Christian Motiu,Davie Village Registered Massage Therapy,Issued,2023-11-25T09:41:18-08:00,2024-12-31,Health Care Professionals and Services,,308,Unit,1160,BURRARD ST,Vancouver,BC,CA,V6Z 2E8,Downtown,2.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.128300527538, 49.2792381637609], ""type"": ""Point""}","49.2792381637609, -123.128300527538"
24,4511478,24-130509,10,(Erika Kosarko),,Issued,2023-12-14T12:47:17-08:00,2024-12-31,Health Care Professionals and Services,,702,Unit,1190,HORNBY ST,Vancouver,BC,CA,V6Z 2K5,Downtown,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.127504277354, 49.2784890627408], ""type"": ""Point""}","49.2784890627408, -123.127504277354"
24,4511479,24-130511,10,(Ronan West),Ronan West Integrative Health,Issued,2023-12-28T13:49:59-08:00,2024-12-31,Health Care Professionals and Services,,508,Unit,1160,BURRARD ST,Vancouver,BC,CA,V6Z 2E8,Downtown,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.128300527538, 49.2792381637609], ""type"": ""Point""}","49.2792381637609, -123.128300527538"
24,4511481,24-130514,10,Nicollette P G Jung (Nicollette Jung),,Inactive,2023-11-30T16:53:39-08:00,2024-12-31,Health Care Professionals and Services,,,,2830,MAIN ST,Vancouver,BC,CA,V5T 3G2,Mount Pleasant,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.100694481116, 49.2598567358362], ""type"": ""Point""}","49.2598567358362, -123.100694481116"
24,4511490,24-130524,10,(Linda Lalande),,Issued,2023-12-11T14:51:01-08:00,2024-12-31,Health Care Professionals and Services,,640,Unit,1285,W BROADWAY,Vancouver,BC,CA,V6H 3X8,Fairview,3.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.133218152193, 49.263970218012], ""type"": ""Point""}","49.263970218012, -123.133218152193"
24,4511494,24-130529,10,Jessica Renee Griffin (Jessica Griffin),Jessica Griffin RMT,Issued,2024-02-23T09:34:02-08:00,2024-12-31,Health Care Professionals and Services,,,,4828,FRASER ST,Vancouver,BC,CA,V5V 4H4,Kensington-Cedar Cottage,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.089942763564, 49.241110533035], ""type"": ""Point""}","49.241110533035, -123.089942763564"
24,4511495,24-130530,10,(Brandi-Marie Abele),,Inactive,2024-01-06T14:31:03-08:00,2024-12-31,Health Care Professionals and Services,,,,1764,W 7TH AV,Vancouver,BC,CA,V6J 5A3,Fairview,1.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.145040495237, 49.2652070083778], ""type"": ""Point""}","49.2652070083778, -123.145040495237"
24,4511498,24-130533,10,(Jamie Robinson),Jamie Robinson Registered Massage Therapy,Issued,2023-11-23T11:50:56-08:00,2024-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,CA,,Killarney,0.0,,2026-08-01T02:34:25-07:00,,
24,4511510,24-130548,10,Yes Integrated Health Clinic Ltd,,Issued,2023-11-22T08:32:02-08:00,2024-12-31,Health Care Professionals and Services,,,,2856,W 4TH AV,Vancouver,BC,CA,V6K 1R2,Kitsilano,2.0,,2026-08-01T02:34:25-07:00,"{""coordinates"": [-123.169387879026, 49.2681216711215], ""type"": ""Point""}","49.2681216711215, -123.169387879026"
24,4516376,24-135661,10,Peterson Group Properties (Canada) Inc,,Issued,2023-12-12T13:05:34-08:00,2024-12-31,Real Estate Services,,1701,Unit,1166,ALBERNI ST,Vancouver,BC,CA,V6E 3Z3,West End,80.0,,2026-08-01T02:34:26-07:00,"{""coordinates"": [-123.125682236504, 49.2861554000034], ""type"": ""Point""}","49.2861554000034, -123.125682236504"
24,4503669,24-122753,10,Pham Ngoc Tuyen Trinh (Pham Trinh),Langara Salon,Issued,2023-12-05T19:03:04-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,581,W 57TH AV,Vancouver,BC,CA,V6P 1R8,Oakridge,8.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.119767328984, 49.2202478820265], ""type"": ""Point""}","49.2202478820265, -123.119767328984"
24,4530046,24-310920,10,Petrichor Food Services Ltd,Petrichor Social,Issued,2024-02-26T09:26:24-08:00,2024-12-31,Restaurant,Class 1 with liquor service,,,216,ABBOTT ST,Vancouver,BC,CA,V6B 2K8,Downtown,6.0,,2026-08-01T02:34:27-07:00,"{""coordinates"": [-123.106285943668, 49.283556274648], ""type"": ""Point""}","49.283556274648, -123.106285943668"
24,4530459,24-150077,10,Canadian College of Shiatsu Therapy Inc,,Issued,2023-11-27T12:04:47-08:00,2024-12-31,Business - Vocational Instruction,,116,Unit,1058,Mainland St,Vancouver,BC,CA,,Downtown,3.0,,2026-08-01T02:34:27-07:00,"{""coordinates"": [-123.120093418192, 49.2755430466569], ""type"": ""Point""}","49.2755430466569, -123.120093418192"
24,4530585,24-150212,10,Urszula Kaja Petrykowska (Urszula Petrykowska),Zula Jewelry & Design,Issued,2023-12-28T17:12:09-08:00,2024-12-31,Artist Studio,,11,Unit,316,W 5TH AV,Vancouver,BC,CA,V5Y 1J5,Mount Pleasant,1.0,,2026-08-01T02:34:27-07:00,"{""coordinates"": [-123.111259640107, 49.266362183462], ""type"": ""Point""}","49.266362183462, -123.111259640107"
24,4530680,24-150300,10,Peter Yeung & Veronica Yeung,,Issued,2023-11-25T17:43:49-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,South Cambie,0.0,,2026-08-01T02:34:27-07:00,,
24,4530712,24-150333,10,Anders Petersen & Joan Petersen,,Issued,2023-12-06T16:02:04-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Victoria-Fraserview,0.0,,2026-08-01T02:34:27-07:00,,
24,4530715,24-150336,10,Peter Papathanasiou & Voula Papathanasiou,,Issued,2023-12-07T18:31:40-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Kitsilano,0.0,,2026-08-01T02:34:27-07:00,,
24,4530718,24-150339,10,(Peter Jim),,Issued,2023-12-22T18:24:12-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Sunset,0.0,,2026-08-01T02:34:27-07:00,,
24,4530970,24-150602,10,Peter Lee Et Al (Peter Lee),,Issued,2024-01-08T16:15:13-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Renfrew-Collingwood,0.0,,2026-08-01T02:34:27-07:00,,
24,4531405,24-151052,10,Amanda C Coles & Peter G Coles,,Issued,2023-11-27T22:24:01-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Arbutus-Ridge,0.0,,2026-08-01T02:34:27-07:00,,
24,4531407,24-151054,10,Peter C Huang & Kuo Y Chang & David C Huang,,Issued,2023-11-19T14:19:47-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Killarney,0.0,,2026-08-01T02:34:27-07:00,,
24,4531722,24-151378,10,Peter Wong & Peona Wong,,Issued,2023-12-23T12:59:02-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Hastings-Sunrise,0.0,,2026-08-01T02:34:27-07:00,,
24,4531794,24-151452,10,Peter Macdonald & Robin Macdonald,,Issued,2023-11-20T15:52:08-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Grandview-Woodland,0.0,,2026-08-01T02:34:27-07:00,,
24,4531905,24-151566,10,Peter Michael Acton & Betty Chin,,Issued,2023-11-20T17:14:23-08:00,2024-12-31,Long-term Rental,,,,,,Vancouver,BC,CA,,Kensington-Cedar Cottage,0.0,,2026-08-01T02:34:27-07:00,,
24,4503596,24-122675,10,0808545 BC Ltd,SaSa Beauty Spa,Issued,2023-11-22T15:23:59-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,3519,KINGSWAY,Vancouver,BC,CA,V5R 5L8,Renfrew-Collingwood,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.028750162425, 49.2323607008215], ""type"": ""Point""}","49.2323607008215, -123.028750162425"
24,4503601,24-122680,10,Inner Shift Wellness Ltd,Inner Shift Wellness / Imagine Laser Works,Issued,2024-01-03T12:35:21-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,212,Unit,2760,W BROADWAY,Vancouver,BC,CA,V6K 4M2,Kitsilano,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.167521679629, 49.2637884778998], ""type"": ""Point""}","49.2637884778998, -123.167521679629"
24,4503602,24-122681,10,Spice Wax Bar Ltd,,Issued,2023-12-29T12:42:29-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,3475,SAWMILL CRESCENT,Vancouver,BC,CA,V5S 0E3,Killarney,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.031758253124, 49.2063861067936], ""type"": ""Point""}","49.2063861067936, -123.031758253124"
24,4503606,24-122685,10,(Pareena Allidina),Divya Hair & Beauty Salon,Issued,2023-12-20T10:58:18-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,6676,FRASER ST,Vancouver,BC,CA,V5X 3T5,Sunset,2.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.090425526949, 49.2238602003454], ""type"": ""Point""}","49.2238602003454, -123.090425526949"
24,4503619,24-122698,10,Eclat Skin Care Aesthetics Inc,,Issued,2024-01-25T12:11:55-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,6345,WEST BOULEVARD,Vancouver,BC,CA,V6M 0C1,Kerrisdale,7.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.156172312949, 49.2285569758515], ""type"": ""Point""}","49.2285569758515, -123.156172312949"
24,4503620,24-122699,10,Kerridale Star Nail Ltd,Kerridale Star Nail,Issued,2024-01-03T15:10:30-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,2315,W 41ST AV,Vancouver,BC,CA,V6M 2A3,Arbutus-Ridge,4.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.160322813187, 49.2349044075235], ""type"": ""Point""}","49.2349044075235, -123.160322813187"
24,4503628,24-122708,10,Oso Hair Salon Inc,,Issued,2024-02-13T15:51:16-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,528,HOMER ST,Vancouver,BC,CA,V6B 2V6,Downtown,2.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.112859914053, 49.2817738893321], ""type"": ""Point""}","49.2817738893321, -123.112859914053"
24,4503636,24-122718,10,Jaana A Kujala (Jaana Kujala),Jaana Ashley Organic Skincare & Anti-Aging,Issued,2024-01-04T09:45:14-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,107,Unit,1589,W 6TH AV,Vancouver,BC,CA,V6J 1R1,Fairview,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.14070441827, 49.266467785809], ""type"": ""Point""}","49.266467785809, -123.14070441827"
24,4503639,24-122721,10,Foxy Box Laser & Wax Bar (Mount Pleasant) Inc,,Issued,2023-11-22T18:47:30-08:00,2024-12-31,Health Enhancement Services,Health Enhancement Centre,,,73,KINGSWAY,Vancouver,BC,CA,V5T 3J1,Mount Pleasant,12.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.09931004408, 49.2633131287616], ""type"": ""Point""}","49.2633131287616, -123.09931004408"
24,4503644,24-122727,10,Glo Culture Ltd,,Issued,2024-01-31T13:07:17-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,1667,RENFREW ST,Vancouver,BC,CA,V5K 4C9,Hastings-Sunrise,3.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.044685836617, 49.2699609865352], ""type"": ""Point""}","49.2699609865352, -123.044685836617"
24,4503654,24-122737,10,Satin Touch Skin and Laser Ltd,,Issued,2023-11-28T12:17:17-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,6655,MAIN ST,Vancouver,BC,CA,V5X 3H3,Sunset,2.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.102096225067, 49.2241867361354], ""type"": ""Point""}","49.2241867361354, -123.102096225067"
24,4503657,24-122740,11,Quyen Chi Vo (Quyen Vo),La Bise Beauty Lounge,Issued,2024-04-08T10:48:42-07:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,4118,FRASER ST,Vancouver,BC,CA,V5V 4E8,Kensington-Cedar Cottage,4.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.089728544269, 49.2483385327525], ""type"": ""Point""}","49.2483385327525, -123.089728544269"
24,4503661,24-122744,10,(Mahnaz Farbeh),Shiva Beauty,Issued,2023-12-21T12:26:18-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,1015,MAIN ST,Vancouver,BC,CA,V6A 4L4,Downtown,0.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.100398062571, 49.2756358236292], ""type"": ""Point""}","49.2756358236292, -123.100398062571"
24,4503662,24-122745,10,Umeglow Brow Studio Inc,,Issued,2023-12-09T17:41:24-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,234,ABBOTT ST,Vancouver,BC,CA,V6B 2K8,Downtown,6.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.106418635823, 49.2831551476157], ""type"": ""Point""}","49.2831551476157, -123.106418635823"
24,4503666,24-122749,10,Crafty Nail Bar (2021) Ltd,,Issued,2023-11-16T11:45:13-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,5,Unit,111,W BROADWAY,Vancouver,BC,CA,V5Y 1P4,Mount Pleasant,10.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.107106530703, 49.2632715688712], ""type"": ""Point""}","49.2632715688712, -123.107106530703"
24,4503672,24-122756,10,Youthful Spa Ltd,,Issued,2023-12-20T22:25:55-08:00,2024-12-31,Health Enhancement Services,Health Enhancement Centre,,,3559,KINGSWAY,Vancouver,BC,CA,V5R 5L9,Renfrew-Collingwood,4.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.027240053208, 49.2323736871158], ""type"": ""Point""}","49.2323736871158, -123.027240053208"
24,4503675,24-122759,10,(Heather Low),Meridian Pilates Studio,Issued,2023-11-22T16:40:57-08:00,2024-12-31,Health Enhancement Services,Health Enhancement Centre,202,Unit,2475,Bayswater St,Vancouver,BC,CA,V6K 4N3,Kitsilano,15.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.171602721019, 49.2643788351171], ""type"": ""Point""}","49.2643788351171, -123.171602721019"
24,4503708,24-122792,10,Jane Insights Beauty Corp,,Issued,2023-12-23T15:51:53-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,2636,ARBUTUS ST,Vancouver,BC,CA,V6J 5L8,Kitsilano,4.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.152696773982, 49.2625878317718], ""type"": ""Point""}","49.2625878317718, -123.152696773982"
24,4503716,24-122800,10,Nailed !t & Spa Ltd,Nailed It & Spa,Issued,2023-12-09T23:19:19-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,3463,MAIN ST,Vancouver,BC,CA,V5V 3M9,Riley Park,6.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.101262911625, 49.2540373056432], ""type"": ""Point""}","49.2540373056432, -123.101262911625"
24,4503723,24-122807,11,0833612 BC Ltd,Canvas Hair & Nail Salon,Issued,2024-02-28T12:21:17-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,1838,W 4TH AV,Vancouver,BC,CA,V6J 1M3,Kitsilano,8.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.146539748604, 49.2677724196713], ""type"": ""Point""}","49.2677724196713, -123.146539748604"
24,4503724,24-122808,10,Leaf Oriental Massage & Spa Inc,Leaf Oriental Massage & Spa,Issued,2024-02-22T12:23:53-08:00,2024-12-31,Health Enhancement Services,Health Enhancement Centre,,,4673,MAIN ST,Vancouver,BC,CA,V5V 3R6,Riley Park,8.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.101762432113, 49.2427922451029], ""type"": ""Point""}","49.2427922451029, -123.101762432113"
24,4503727,24-122812,10,(Mojgan Mortaji),BC Queens Clinic,Issued,2024-01-29T18:27:49-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,5446,VICTORIA DRIVE,Vancouver,BC,CA,V5P 3V8,Kensington-Cedar Cottage,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.06506496094, 49.2354152787828], ""type"": ""Point""}","49.2354152787828, -123.06506496094"
24,4503728,24-122813,10,1328317 BC LTD,Angela T&Q Nails and Spa,Issued,2023-12-06T10:46:37-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,3383,DUNBAR ST,Vancouver,BC,CA,V6S 2B9,Dunbar-Southlands,3.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.185529398709, 49.25671378033], ""type"": ""Point""}","49.25671378033, -123.185529398709"
24,4503739,24-122824,11,Valerie Anne A Santoso (Valerie Santoso),Kleanse Spa Bar,Issued,2024-01-09T20:37:46-08:00,2024-12-31,Health Enhancement Services,Health Enhancement Centre,,,1608,W 1ST AV,Vancouver,BC,CA,V6J 1G1,Fairview,0.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.141374166201, 49.2703365504893], ""type"": ""Point""}","49.2703365504893, -123.141374166201"
24,4503742,24-122827,10,Oriental Bodywork Ltd,,Gone Out of Business,2024-05-04T08:35:28-07:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,105,Unit,1020,MAINLAND ST,Vancouver,BC,CA,V6B 2T5,Downtown,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.119287202894, 49.2760867503332], ""type"": ""Point""}","49.2760867503332, -123.119287202894"
24,4503749,24-122834,11,Beauty Lover Esthetics Ltd,,Issued,2024-01-12T10:30:43-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,110,Unit,1058,MAINLAND ST,Vancouver,BC,CA,V6B 2T4,Downtown,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.120093418192, 49.2755430466569], ""type"": ""Point""}","49.2755430466569, -123.120093418192"
24,4503757,24-122842,10,Milano Nail Spa Ltd,Milano Nail Spa,Issued,2024-05-04T08:35:28-07:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,6466,VICTORIA DRIVE,Vancouver,BC,CA,V5P 3X7,Victoria-Fraserview,3.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.065327528795, 49.2256356947994], ""type"": ""Point""}","49.2256356947994, -123.065327528795"
24,4503763,24-122848,10,Skin Pro Facial Spa Ltd,Skinpro Vancouver,Issued,2023-12-24T10:37:57-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,124,Unit,736,GRANVILLE ST,Vancouver,BC,CA,V6Z 1G3,Downtown,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.118522373666, 49.2818433477786], ""type"": ""Point""}","49.2818433477786, -123.118522373666"
24,4503764,24-122849,10,Vegas Nails Spa Ltd,,Issued,2024-01-01T21:44:13-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,4225,FRASER ST,Vancouver,BC,CA,V5V 4G1,Riley Park,4.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.09057870681, 49.2473041285035], ""type"": ""Point""}","49.2473041285035, -123.09057870681"
24,4503765,24-122850,10,(Emma Hase),,Issued,2023-11-22T12:09:12-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,6228,EAST BOULEVARD,Vancouver,BC,CA,V6M 3V7,Kerrisdale,3.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.15481986242, 49.2296155777703], ""type"": ""Point""}","49.2296155777703, -123.15481986242"
24,4503767,24-122852,11,Bellagi Beauty Ltd,,Issued,2024-06-13T09:06:33-07:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,527,Unit,550,W BROADWAY,Vancouver,BC,CA,V5Z 0E9,Fairview,1.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.116555459207, 49.2629292228399], ""type"": ""Point""}","49.2629292228399, -123.116555459207"
24,4503778,24-122864,11,LA CLEF WELLNESS INC,La Clef Lounge and Mobile Services,Issued,2024-02-21T08:33:13-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,123,Unit,1208,HOMER ST,Vancouver,BC,CA,V6B 2Y5,Downtown,0.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.123213733035, 49.274924913341], ""type"": ""Point""}","49.274924913341, -123.123213733035"
24,4503782,24-122868,10,1375927 BC Ltd,Sonu Hair Cut,Issued,2023-11-15T19:41:17-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,5934,FRASER ST,Vancouver,BC,CA,V5W 2Z7,Sunset,5.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.090234336131, 49.230562144094], ""type"": ""Point""}","49.230562144094, -123.090234336131"
24,4503786,24-122872,11,Silver Hair Salon Ltd,Song Hair Salon,Issued,2024-03-07T18:02:56-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,1578,KINGSWAY,Vancouver,BC,CA,V5N 2R9,Kensington-Cedar Cottage,2.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.071823759952, 49.2479532552457], ""type"": ""Point""}","49.2479532552457, -123.071823759952"
24,4503788,24-122874,10,(Minh Hang Do),Heather Hair Design & Skin Care,Issued,2023-11-22T21:42:19-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,,,2239,COMMERCIAL DRIVE,Vancouver,BC,CA,V5N 4B6,Grandview-Woodland,2.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.07011777921, 49.2644834088953], ""type"": ""Point""}","49.2644834088953, -123.07011777921"
24,4503791,24-122877,10,Dr R J Kowalewski Inc,Mini Medi Spa,Issued,2023-11-23T13:14:45-08:00,2024-12-31,Beauty Services,Beauty and Wellness Centre,104,Unit,1625,HORNBY ST,Vancouver,BC,CA,V6Z 2M2,Downtown,2.0,,2026-08-01T02:34:24-07:00,"{""coordinates"": [-123.133773867535, 49.275110353581], ""type"": ""Point""}","49.275110353581, -123.133773867535"
